Time (Seconds),X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8
70.31,,,,,,,,,,0.386038,1.04846,0.345136,,,,,,,,,,,,
70.32,,,,,,,,,,0.387466,1.04854,0.346038,,,,,,,,,,,,
70.33,,,,,,,,,,0.388603,1.049174,0.347412,,,,,,,,,,,,
70.34,,,,,,,,,,0.390016,1.049535,0.348105,,,,,,,,,,,,
70.35,,,,,,,,,,0.391699,1.049791,0.348861,,,,,,,,,,,,
70.36,,,,,,,,,,0.393438,1.05019,0.349556,,,,,,,,,,,,
70.37,,,,,,,,,,0.395194,1.050694,0.350204,,,,,,,,,,,,
70.38,,,,,,,,,,0.397372,1.050887,0.350184,,,,,,,,,,,,
70.39,,,,,,,,,,0.399424,1.051257,0.350898,,,,,,,,,,,,
70.4,,,,,,,,,,0.401367,1.05187,0.352105,,,,,,,,,,,,
70.41,,,,,,,,,,0.403676,1.052157,0.352683,,,,,,,,,,,,
70.42,,,,,,,,,,0.408339,1.051163,0.351496,,,,,,,,,,,,
70.43,,,,,,,,,,0.4109,1.051251,0.351872,,,,,,,,,,,,
70.44,,,,,,,,,,0.410997,1.052659,0.353481,,,,,,,,,,,,
70.45,,,,,,,,,,0.413396,1.052871,0.35384,,,,,,,,,,,,
70.46,,,,,,,,,,0.415712,1.053005,0.354332,,,,,,,,,,,,
70.47,,,,,,,,,,0.420013,1.052061,0.353652,,,,,,,,,,,,
70.48,,,,,,,,,,0.42017,1.053136,0.355032,,,,,,,,,,,,
70.49,,,,,,,,,,0.42401,1.0524,0.354363,,,,,,,,,,,,
70.5,,,,,,,,,,0.42586,1.052667,0.354987,,,,,,,,,,,,
70.51,,,,,,,,,,0.427628,1.052924,0.355418,,,,,,,,,,,,
70.52,,,,,,,,,,0.428875,1.053172,0.355775,,,,,,,,,,,,
70.53,,,,,,,,,,0.430337,1.053196,0.356015,,,,,,,,,,,,
70.54,,,,,,,,,,0.431558,1.053273,0.356184,,,,,,,,,,,,
70.55,,,,,,,,,,0.433403,1.053025,0.356147,,,,,,,,,,,,
70.56,,,,,,,,,,0.432666,1.053853,0.357218,,,,,,,,,,,,
70.57,,,,,,,,,,0.43602,1.052877,0.356217,,,,,,,,,,,,
70.58,,,,,,,,,,0.437252,1.052645,0.356255,,,,,,,,,,,,
70.59,,,,,,,,,,0.438509,1.052383,0.3563,,,,,,,,,,,,
70.6,,,,,,,,,,0.43756,1.0532,0.357523,,,,,,,,,,,,
70.61,,,,,,,,,,0.440537,1.052157,0.356524,,,,,,,,,,,,
70.62,,,,,,,,,,0.441169,1.05211,0.356886,,,,,,,,,,,,
70.63,,,,,,,,,,0.441882,1.052081,0.357195,,,,,,,,,,,,
70.64,,,,,,,,,,0.443104,1.051757,0.357279,,,,,,,,,,,,
70.65,,,,,,,,,,0.443705,1.051752,0.357571,,,,,,,,,,,,
70.66,,,,,,,,,,0.444332,1.051753,0.357929,,,,,,,,,,,,
70.67,,,,,,,,,,0.444798,1.05168,0.358404,,,,,,,,,,,,
70.68,,,,,,,,,,0.44528,1.051621,0.35868,,,,,,,,,,,,
70.69,,,,,,,,,,0.44628,1.051174,0.358676,,,,,,,,,,,,
70.7,,,,,,,,,,0.446591,1.051052,0.358867,,,,,,,,,,,,
70.71,,,,,,,,,,0.446826,1.050881,0.359017,,,,,,,,,,,,
70.72,,,,,,,,,,0.446849,1.050647,0.359334,,,,,,,,,,,,
70.73,,,,,,,,,,0.446918,1.050459,0.359486,,,,,,,,,,,,
70.74,,,,,,,,,,0.446892,1.050261,0.359656,,,,,,,,,,,,
70.75,,,,,,,,,,0.447066,1.049884,0.359755,,,,,,,,,,,,
70.76,,,,,,,,,,0.446953,1.049714,0.359909,,,,,,,,,,,,
70.77,,,,,,,,,,0.446824,1.049543,0.360037,,,,,,,,,,,,
70.78,,,,,,,,,,0.446319,1.049561,0.360375,,,,,,,,,,,,
70.79,,,,,,,,,,0.446149,1.049507,0.36057,,,,,,,,,,,,
70.8,,,,,,,,,,0.445945,1.049494,0.360803,,,,,,,,,,,,
70.81,,,,,,,,,,0.445709,1.049505,0.361125,,,,,,,,,,,,
70.82,,,,,,,,,,0.445455,1.049541,0.361541,,,,,,,,,,,,
70.83,,,,,,,,,,0.444501,1.049808,0.362626,,,,,,,,,,,,
70.84,,,,,,,,,,0.444131,1.049892,0.363167,,,,,,,,,,,,
70.85,,,,,,,,,,0.443735,1.049966,0.363682,,,,,,,,,,,,
70.86,,,,,,,,,,0.443056,1.050138,0.36432,,,,,,,,,,,,
70.87,,,,,,,,,,0.442603,1.050259,0.364874,,,,,,,,,,,,
70.88,,,,,,,,,,0.441885,1.050425,0.365493,,,,,,,,,,,,
70.89,,,,,,,,,,0.441401,1.050555,0.366085,,,,,,,,,,,,
70.9,,,,,,,,,,0.440605,1.050781,0.366741,,,,,,,,,,,,
70.91,,,,,,,,,,0.440048,1.050993,0.36727,,,,,,,,,,,,
70.92,,,,,,,,,,0.439187,1.051337,0.367871,,,,,,,,,,,,
70.93,,,,,,,,,,0.438551,1.051628,0.368352,,,,,,,,,,,,
70.94,,,,,,,,,,0.437707,1.052028,0.368832,,,,,,,,,,,,
70.95,,,,,,,,,,0.437037,1.052354,0.369286,,,,,,,,,,,,
70.96,,,,,,,,,,0.436035,1.052788,0.369889,,,,,,,,,,,,
70.97,,,,,,,,,,0.434976,1.053258,0.370533,,,,,,,,,,,,
70.98,,,,,,,,,,0.433924,1.053759,0.371014,,,,,,,,,,,,
70.99,,,,,,,,,,0.432813,1.054216,0.371562,,,,,,,,,,,,
71,,,,,,,,,,0.431988,1.054573,0.372006,,,,,,,,,,,,
71.01,,,,,,,,,,0.430965,1.055017,0.372481,,,,,,,,,,,,
71.02,,,,,,,,,,0.429849,1.055441,0.373093,,,,,,,,,,,,
71.03,,,,,,,,,,0.42908,1.055789,0.373627,,,,,,,,,,,,
71.04,,,,,,,,,,0.427837,1.05638,0.37421,,,,,,,,,,,,
71.05,,,,,,,,,,0.42713,1.056731,0.374664,,,,,,,,,,,,
71.06,,,,,,,,,,0.426216,1.057157,0.375167,,,,,,,,,,,,
71.07,,,,,,,,,,0.425696,1.057489,0.375471,,,,,,,,,,,,
71.08,,,,,,,,,,0.424864,1.057903,0.375941,,,,,,,,,,,,
71.09,,,,,,,,,,0.424348,1.058222,0.376331,,,,,,,,,,,,
71.1,,,,,,,,,,0.423283,1.058802,0.376806,,,,,,,,,,,,
71.11,,,,,,,,,,0.422754,1.059143,0.377052,,,,,,,,,,,,
71.12,,,,,,,,,,0.422266,1.05937,0.377225,,,,,,,,,,,,
71.13,,,,,,,,,,0.421605,1.059658,0.377465,,,,,,,,,,,,
71.14,,,,,,,,,,0.421309,1.059884,0.377522,,,,,,,,,,,,
71.15,,,,,,,,,,0.420954,1.060069,0.377668,,,,,,,,,,,,
71.16,,,,,,,,,,0.420313,1.060324,0.37793,,,,,,,,,,,,
71.17,,,,,,,,,,0.419944,1.060461,0.378082,,,,,,,,,,,,
71.18,,,,,,,,,,0.419572,1.060556,0.378246,,,,,,,,,,,,
71.19,,,,,,,,,,0.418986,1.060769,0.378417,,,,,,,,,,,,
71.2,,,,,,,,,,0.418649,1.060815,0.378565,,,,,,,,,,,,
71.21,,,,,,,,,,0.418065,1.060902,0.378829,,,,,,,,,,,,
71.22,,,,,,,,,,0.417804,1.060907,0.378989,,,,,,,,,,,,
71.23,,,,,,,,,,0.417533,1.060907,0.379172,,,,,,,,,,,,
71.24,,,,,,,,,,0.417315,1.060904,0.379361,,,,,,,,,,,,
71.25,,,,,,,,,,0.417359,1.060748,0.379531,,,,,,,,,,,,
71.26,,,,,,,,,,0.416871,1.060815,0.379792,,,,,,,,,,,,
71.27,,,,,,,,,,0.416689,1.060792,0.379931,,,,,,,,,,,,
71.28,,,,,,,,,,0.416516,1.060762,0.380052,,,,,,,,,,,,
71.29,,,,,,,,,,0.416337,1.060743,0.380184,,,,,,,,,,,,
71.3,,,,,,,,,,0.41617,1.060728,0.3803,,,,,,,,,,,,
71.31,,,,,,,,,,0.415996,1.060733,0.380389,,,,,,,,,,,,
71.32,,,,,,,,,,0.415826,1.06075,0.380475,,,,,,,,,,,,
71.33,,,,,,,,,,0.415647,1.060761,0.380533,,,,,,,,,,,,
71.34,,,,,,,,,,0.415182,1.060878,0.380673,,,,,,,,,,,,
71.35,,,,,,,,,,0.414814,1.061056,0.380699,,,,,,,,,,,,
71.36,,,,,,,,,,0.414651,1.061092,0.380717,,,,,,,,,,,,
71.37,,,,,,,,,,0.414498,1.061101,0.380705,,,,,,,,,,,,
71.38,,,,,,,,,,0.414344,1.06113,0.38069,,,,,,,,,,,,
71.39,,,,,,,,,,0.414186,1.061148,0.380663,,,,,,,,,,,,
71.4,,,,,,,,,,0.414031,1.061164,0.380614,,,,,,,,,,,,
71.41,,,,,,,,,,0.413874,1.061178,0.380552,,,,,,,,,,,,
71.42,,,,,,,,,,0.413704,1.061167,0.380479,,,,,,,,,,,,
71.43,,,,,,,,,,0.413523,1.061152,0.380405,,,,,,,,,,,,
71.44,,,,,,,,,,0.413342,1.06114,0.380323,,,,,,,,,,,,
71.45,,,,,,,,,,0.413136,1.061123,0.380231,,,,,,,,,,,,
71.46,,,,,,,,,,0.412909,1.061086,0.380106,,,,,,,,,,,,
71.47,,,,,,,,,,0.412374,1.061128,0.380073,,,,,,,,,,,,
71.48,,,,,,,,,,0.412124,1.061052,0.379928,,,,,,,,,,,,
71.49,,,,,,,,,,0.41193,1.061002,0.379684,,,,,,,,,,,,
71.5,,,,,,,,,,0.41166,1.060923,0.379527,,,,,,,,,,,,
71.51,,,,,,,,,,0.411362,1.060853,0.379359,,,,,,,,,,,,
71.52,,,,,,,,,,0.411062,1.060796,0.379176,,,,,,,,,,,,
71.53,,,,,,,,,,0.410739,1.060728,0.378977,,,,,,,,,,,,
71.54,,,,,,,,,,0.410402,1.060646,0.378777,,,,,,,,,,,,
71.55,,,,,,,,,,0.41009,1.060555,0.378586,,,,,,,,,,,,
71.56,,,,,,,,,,0.409528,1.060632,0.378413,,,,,,,,,,,,
71.57,,,,,,,,,,0.409208,1.060579,0.378213,,,,,,,,,,,,
71.58,,,,,,,,,,0.408871,1.060534,0.378013,,,,,,,,,,,,
71.59,,,,,,,,,,0.408196,1.060589,0.377892,,,,,,,,,,,,
71.6,,,,,,,,,,0.407808,1.060502,0.377696,,,,,,,,,,,,
71.61,,,,,,,,,,0.407443,1.060448,0.377515,,,,,,,,,,,,
71.62,,,,,,,,,,0.407159,1.060423,0.377255,,,,,,,,,,,,
71.63,,,,,,,,,,0.406773,1.060368,0.377075,,,,,,,,,,,,
71.64,,,,,,,,,,0.406351,1.060294,0.376864,,,,,,,,,,,,
71.65,,,,,,,,,,0.405936,1.060246,0.37668,,,,,,,,,,,,
71.66,,,,,,,,,,0.405542,1.060179,0.376464,,,,,,,,,,,,
71.67,,,,,,,,,,0.404599,1.060376,0.376367,,,,,,,,,,,,
71.68,,,,,,,,,,0.404191,1.060332,0.376173,,,,,,,,,,,,
71.69,,,,,,,,,,0.403727,1.060323,0.375968,,,,,,,,,,,,
71.7,,,,,,,,,,0.403291,1.06031,0.375768,,,,,,,,,,,,
71.71,,,,,,,,,,0.402858,1.060271,0.375557,,,,,,,,,,,,
71.72,,,,,,,,,,0.402474,1.060241,0.375262,,,,,,,,,,,,
71.73,,,,,,,,,,0.401985,1.060166,0.375024,,,,,,,,,,,,
71.74,,,,,,,,,,0.401185,1.060176,0.374876,,,,,,,,,,,,
71.75,,,,,,,,,,0.400656,1.060083,0.374624,,,,,,,,,,,,
71.76,,,,,,,,,,0.399876,1.060151,0.374382,,,,,,,,,,,,
71.77,,,,,,,,,,0.399303,1.06008,0.374117,,,,,,,,,,,,
71.78,,,,,,,,,,0.398728,1.059985,0.373843,,,,,,,,,,,,
71.79,,,,,,,,,,0.397869,1.059949,0.373655,,,,,,,,,,,,
71.8,,,,,,,,,,0.397318,1.059872,0.373273,,,,,,,,,,,,
71.81,,,,,,,,,,0.396618,1.059774,0.372923,,,,,,,,,,,,
71.82,,,,,,,,,,0.395979,1.059635,0.372561,,,,,,,,,,,,
71.83,,,,,,,,,,0.395058,1.059672,0.372171,,,,,,,,,,,,
71.84,,,,,,,,,,0.394299,1.059536,0.37169,,,,,,,,,,,,
71.85,,,,,,,,,,0.393291,1.059528,0.371301,,,,,,,,,,,,
71.86,,,,,,,,,,0.392553,1.059412,0.370686,,,,,,,,,,,,
71.87,,,,,,,,,,0.391786,1.059262,0.370118,,,,,,,,,,,,
71.88,,,,,,,,,,0.390745,1.059256,0.36956,,,,,,,,,,,,
71.89,,,,,,,,,,0.389945,1.059099,0.368975,,,,,,,,,,,,
71.9,,,,,,,,,,0.388795,1.059012,0.368453,,,,,,,,,,,,
71.91,,,,,,,,,,0.388006,1.05888,0.367758,,,,,,,,,,,,
71.92,,,,,,,,,,0.387114,1.058703,0.367114,,,,,,,,,,,,
71.93,,,,,,,,,,0.385972,1.058697,0.366434,,,,,,,,,,,,
71.94,,,,,,,,,,0.385006,1.058506,0.365719,,,,,,,,,,,,
71.95,,,,,,,,,,0.383842,1.05846,0.365069,,,,,,,,,,,,
71.96,,,,,,,,,,0.382884,1.058274,0.364359,,,,,,,,,,,,
71.97,,,,,,,,,,0.381712,1.058231,0.363615,,,,,,,,,,,,
71.98,,,,,,,,,,0.38079,1.058087,0.362774,,,,,,,,,,,,
71.99,,,,,,,,,,0.379885,1.057906,0.36195,,,,,,,,,,,,
72,,,,,,,,,,0.378434,1.057984,0.361195,,,,,,,,,,,,
72.01,,,,,,,,,,0.377519,1.057849,0.360427,,,,,,,,,,,,
72.02,,,,,,,,,,0.376645,1.05772,0.359552,,,,,,,,,,,,
72.03,,,,,,,,,,0.375753,1.057549,0.358729,,,,,,,,,,,,
72.04,,,,,,,,,,0.374624,1.057537,0.357907,,,,,,,,,,,,
72.05,,,,,,,,,,0.373503,1.057505,0.357141,,,,,,,,,,,,
72.06,,,,,,,,,,0.372678,1.057314,0.356376,,,,,,,,,,,,
72.07,,,,,,,,,,0.371722,1.057227,0.355524,,,,,,,,,,,,
72.08,,,,,,,,,,0.370977,1.057091,0.354717,,,,,,,,,,,,
72.09,,,,,,,,,,0.37016,1.057005,0.353876,,,,,,,,,,,,
72.1,,,,,,,,,,0.369448,1.056868,0.353163,,,,,,,,,,,,
72.11,,,,,,,,,,0.368591,1.056833,0.35243,,,,,,,,,,,,
72.12,,,,,,,,,,0.367741,1.056769,0.351803,,,,,,,,,,,,
72.13,,,,,,,,,,0.367029,1.056672,0.35105,,,,,,,,,,,,
72.14,,,,,,,,,,0.366416,1.056545,0.350365,,,,,,,,,,,,
72.15,,,,,,,,,,0.365863,1.056438,0.349757,,,,,,,,,,,,
72.16,,,,,,,,,,0.365219,1.056399,0.349125,,,,,,,,,,,,
72.17,,,,,,,,,,0.364687,1.056244,0.348586,,,,,,,,,,,,
72.18,,,,,,,,,,0.364141,1.056183,0.348047,,,,,,,,,,,,
72.19,,,,,,,,,,0.363677,1.056061,0.347615,,,,,,,,,,,,
72.2,,,,,,,,,,0.363295,1.05596,0.347212,,,,,,,,,,,,
72.21,,,,,,,,,,0.362976,1.055877,0.346846,,,,,,,,,,,,
72.22,,,,,,,,,,0.362707,1.055785,0.346525,,,,,,,,,,,,
72.23,,,,,,,,,,0.362443,1.055685,0.346246,,,,,,,,,,,,
72.24,,,,,,,,,,0.362242,1.055601,0.346041,,,,,,,,,,,,
72.25,,,,,,,,,,0.362067,1.055535,0.345879,,,,,,,,,,,,
72.26,,,,,,,,,,0.361963,1.055493,0.345793,,,,,,,,,,,,
72.27,,,,,,,,,,0.361663,1.055619,0.345774,,,,,,,,,,,,
72.28,,,,,,,,,,0.361687,1.055543,0.345839,,,,,,,,,,,,
72.29,,,,,,,,,,0.361666,1.055553,0.34589,,,,,,,,,,,,
72.3,,,,,,,,,,0.361669,1.055549,0.345977,,,,,,,,,,,,
72.31,,,,,,,,,,0.361675,1.055556,0.346068,,,,,,,,,,,,
72.32,,,,,,,,,,0.361717,1.055569,0.346186,,,,,,,,,,,,
72.33,,,,,,,,,,0.361756,1.055566,0.346304,,,,,,,,,,,,
72.34,,,,,,,,,,0.361833,1.05558,0.346447,,,,,,,,,,,,
72.35,,,,,,,,,,0.36193,1.055573,0.346605,,,,,,,,,,,,
72.36,,,,,,,,,,0.362015,1.055564,0.346789,,,,,,,,,,,,
72.37,,,,,,,,,,0.362105,1.055555,0.347029,,,,,,,,,,,,
72.38,,,,,,,,,,0.362194,1.055566,0.347263,,,,,,,,,,,,
72.39,,,,,,,,,,0.362271,1.055567,0.347515,,,,,,,,,,,,
72.4,,,,,,,,,,0.362349,1.055562,0.34779,,,,,,,,,,,,
72.41,,,,,,,,,,0.362504,1.055509,0.348078,,,,,,,,,,,,
72.42,,,,,,,,,,0.3626,1.055522,0.348367,,,,,,,,,,,,
72.43,,,,,,,,,,0.362703,1.055532,0.348666,,,,,,,,,,,,
72.44,,,,,,,,,,0.362811,1.055546,0.348975,,,,,,,,,,,,
72.45,,,,,,,,,,0.362999,1.055476,0.349312,,,,,,,,,,,,
72.46,,,,,,,,,,0.363147,1.055501,0.349655,,,,,,,,,,,,
72.47,,,,,,,,,,0.363292,1.055543,0.349963,,,,,,,,,,,,
72.48,,,,,,,,,,0.363406,1.055591,0.350297,,,,,,,,,,,,
72.49,,,,,,,,,,0.363527,1.055611,0.350596,,,,,,,,,,,,
72.5,,,,,,,,,,0.363635,1.055629,0.350906,,,,,,,,,,,,
72.51,,,,,,,,,,0.36373,1.055658,0.351193,,,,,,,,,,,,
72.52,,,,,,,,,,0.363903,1.0556,0.35147,,,,,,,,,,,,
72.53,,,,,,,,,,0.363978,1.055588,0.351725,,,,,,,,,,,,
72.54,,,,,,,,,,0.364022,1.055571,0.351976,,,,,,,,,,,,
72.55,,,,,,,,,,0.363863,1.055609,0.35227,,,,,,,,,,,,
72.56,,,,,,,,,,0.363838,1.055583,0.352507,,,,,,,,,,,,
72.57,,,,,,,,,,0.363857,1.055462,0.352754,,,,,,,,,,,,
72.58,,,,,,,,,,0.363789,1.055412,0.352996,,,,,,,,,,,,
72.59,,,,,,,,,,0.3637,1.055356,0.353204,,,,,,,,,,,,
72.6,,,,,,,,,,0.363585,1.055304,0.353428,,,,,,,,,,,,
72.61,,,,,,,,,,0.363463,1.055256,0.353654,,,,,,,,,,,,
72.62,,,,,,,,,,0.363343,1.055191,0.353888,,,,,,,,,,,,
72.63,,,,,,,,,,0.363204,1.055129,0.354143,,,,,,,,,,,,
72.64,,,,,,,,,,0.363082,1.055074,0.354384,,,,,,,,,,,,
72.65,,,,,,,,,,0.362884,1.054982,0.35471,,,,,,,,,,,,
72.66,,,,,,,,,,0.362791,1.05489,0.354992,,,,,,,,,,,,
72.67,,,,,,,,,,0.362732,1.054794,0.355267,,,,,,,,,,,,
72.68,,,,,,,,,,0.362765,1.054634,0.355587,,,,,,,,,,,,
72.69,,,,,,,,,,0.36273,1.054533,0.355873,,,,,,,,,,,,
72.7,,,,,,,,,,0.362687,1.054429,0.356188,,,,,,,,,,,,
72.71,,,,,,,,,,0.362646,1.054311,0.3565,,,,,,,,,,,,
72.72,,,,,,,,,,0.362642,1.05421,0.356853,,,,,,,,,,,,
72.73,,,,,,,,,,0.362719,1.054054,0.357236,,,,,,,,,,,,
72.74,,,,,,,,,,0.362709,1.053976,0.357638,,,,,,,,,,,,
72.75,,,,,,,,,,0.362633,1.05389,0.35816,,,,,,,,,,,,
72.76,,,,,,,,,,0.362638,1.053831,0.358637,,,,,,,,,,,,
72.77,,,,,,,,,,0.362694,1.053799,0.359125,,,,,,,,,,,,
72.78,,,,,,,,,,0.362764,1.053779,0.359641,,,,,,,,,,,,
72.79,,,,,,,,,,0.362896,1.053688,0.360157,,,,,,,,,,,,
72.8,,,,,,,,,,0.36297,1.053639,0.360708,,,,,,,,,,,,
72.81,,,,,,,,,,0.363124,1.053507,0.361302,,,,,,,,,,,,
72.82,,,,,,,,,,0.363188,1.053444,0.361963,,,,,,,,,,,,
72.83,,,,,,,,,,0.363287,1.053377,0.362652,,,,,,,,,,,,
72.84,,,,,,,,,,0.363268,1.053293,0.363412,,,,,,,,,,,,
72.85,,,,,,,,,,0.363515,1.053118,0.364131,,,,,,,,,,,,
72.86,,,,,,,,,,0.363638,1.053062,0.364844,,,,,,,,,,,,
72.87,,,,,,,,,,0.363749,1.053012,0.365613,,,,,,,,,,,,
72.88,,,,,,,,,,0.363872,1.052919,0.366461,,,,,,,,,,,,
72.89,,,,,,,,,,0.364065,1.052765,0.367244,,,,,,,,,,,,
72.9,,,,,,,,,,0.364088,1.052727,0.367923,,,,,,,,,,,,
72.91,,,,,,,,,,0.363877,1.052785,0.36864,,,,,,,,,,,,
72.92,,,,,,,,,,0.36384,1.052715,0.369291,,,,,,,,,,,,
72.93,,,,,,,,,,0.363703,1.052735,0.369941,,,,,,,,,,,,
72.94,,,,,,,,,,0.363497,1.052807,0.370563,,,,,,,,,,,,
72.95,,,,,,,,,,0.363195,1.052824,0.371207,,,,,,,,,,,,
72.96,,,,,,,,,,0.362882,1.052843,0.371722,,,,,,,,,,,,
72.97,,,,,,,,,,0.362531,1.052875,0.372217,,,,,,,,,,,,
72.98,,,,,,,,,,0.361846,1.053038,0.372792,,,,,,,,,,,,
72.99,,,,,,,,,,0.361334,1.053089,0.373354,,,,,,,,,,,,
73,,,,,,,,,,0.360744,1.053145,0.373972,,,,,,,,,,,,
73.01,,,,,,,,,,0.359755,1.053289,0.374668,,,,,,,,,,,,
73.02,,,,,,,,,,0.35873,1.053368,0.375303,,,,,,,,,,,,
73.03,,,,,,,,,,0.35793,1.053327,0.375894,,,,,,,,,,,,
73.04,,,,,,,,,,0.356669,1.053401,0.376672,,,,,,,,,,,,
73.05,,,,,,,,,,0.355393,1.053499,0.377435,,,,,,,,,,,,
73.06,,,,,,,,,,0.354332,1.05349,0.378079,,,,,,,,,,,,
73.07,,,,,,,,,,0.352838,1.053607,0.378832,,,,,,,,,,,,
73.08,,,,,,,,,,0.351328,1.053711,0.379626,,,,,,,,,,,,
73.09,,,,,,,,,,0.349803,1.05379,0.380401,,,,,,,,,,,,
73.1,,,,,,,,,,0.34827,1.053892,0.381188,,,,,,,,,,,,
73.11,,,,,,,,,,0.34701,1.053975,0.38189,,,,,,,,,,,,
73.12,,,,,,,,,,0.345406,1.054152,0.382664,,,,,,,,,,,,
73.13,,,,,,,,,,0.343841,1.054353,0.383324,,,,,,,,,,,,
73.14,,,,,,,,,,0.3422,1.054546,0.38401,,,,,,,,,,,,
73.15,,,,,,,,,,0.340545,1.05477,0.384668,,,,,,,,,,,,
73.16,,,,,,,,,,0.33866,1.055111,0.385165,,,,,,,,,,,,
73.17,,,,,,,,,,0.337306,1.055286,0.385361,,,,,,,,,,,,
73.18,,,,,,,,,,0.335561,1.055531,0.385715,,,,,,,,,,,,
73.19,,,,,,,,,,0.333774,1.055747,0.38595,,,,,,,,,,,,
73.2,,,,,,,,,,0.331713,1.056148,0.386104,,,,,,,,,,,,
73.21,,,,,,,,,,0.329917,1.056415,0.386036,,,,,,,,,,,,
73.22,,,,,,,,,,0.32834,1.056539,0.3859,,,,,,,,,,,,
73.23,,,,,,,,,,0.326209,1.05693,0.385847,,,,,,,,,,,,
73.24,,,,,,,,,,0.324495,1.057185,0.385652,,,,,,,,,,,,
73.25,,,,,,,,,,0.322973,1.057295,0.385426,,,,,,,,,,,,
73.26,,,,,,,,,,0.321002,1.057684,0.385209,,,,,,,,,,,,
73.27,,,,,,,,,,0.319302,1.057852,0.385073,,,,,,,,,,,,
73.28,,,,,,,,,,0.317877,1.057949,0.38478,,,,,,,,,,,,
73.29,,,,,,,,,,0.316026,1.058305,0.384503,,,,,,,,,,,,
73.3,,,,,,,,,,0.314702,1.058422,0.384185,,,,,,,,,,,,
73.31,,,,,,,,,,0.312845,1.058809,0.383973,,,,,,,,,,,,
73.32,,,,,,,,,,0.311656,1.058959,0.383546,,,,,,,,,,,,
73.33,,,,,,,,,,0.310109,1.059152,0.383278,,,,,,,,,,,,
73.34,,,,,,,,,,0.308931,1.059235,0.382547,,,,,,,,,,,,
73.35,,,,,,,,,,0.307636,1.059433,0.382137,,,,,,,,,,,,
73.36,,,,,,,,,,0.306655,1.059448,0.381764,,,,,,,,,,,,
73.37,,,,,,,,,,0.305717,1.059428,0.381298,,,,,,,,,,,,
73.38,,,,,,,,,,0.304429,1.05969,0.380951,,,,,,,,,,,,
73.39,,,,,,,,,,0.303555,1.059594,0.380465,,,,,,,,,,,,
73.4,,,,,,,,,,0.302717,1.059424,0.379951,,,,,,,,,,,,
73.41,,,,,,,,,,0.301888,1.059252,0.379436,,,,,,,,,,,,
73.42,,,,,,,,,,0.300847,1.059303,0.378969,,,,,,,,,,,,
73.43,,,,,,,,,,0.299773,1.059386,0.378548,,,,,,,,,,,,
73.44,,,,,,,,,,0.298845,1.059286,0.378056,,,,,,,,,,,,
73.45,,,,,,,,,,0.297866,1.059206,0.377641,,,,,,,,,,,,
73.46,,,,,,,,,,0.29456,1.060194,0.378436,,,,,,,,,,,,
73.47,,,,,,,,,,0.293284,1.060256,0.378111,,,,,,,,,,,,
73.48,,,,,,,,,,0.291947,1.060287,0.377805,,,,,,,,,,,,
73.49,,,,,,,,,,0.290639,1.060381,0.377495,,,,,,,,,,,,
73.5,,,,,,,,,,0.289355,1.060479,0.377192,,,,,,,,,,,,
73.51,,,,,,,,,,0.2882,1.060593,0.376914,,,,,,,,,,,,
73.52,,,,,,,,,,0.287061,1.060782,0.376656,,,,,,,,,,,,
73.53,,,,,,,,,,0.286081,1.060916,0.376479,,,,,,,,,,,,
73.54,,,,,,,,,,0.287315,1.059992,0.375152,,,,,,,,,,,,
73.55,,,,,,,,,,0.284134,1.061253,0.376241,,,,,,,,,,,,
73.56,,,,,,,,,,0.283292,1.061408,0.376235,,,,,,,,,,,,
73.57,,,,,,,,,,0.282465,1.061588,0.376239,,,,,,,,,,,,
73.58,,,,,,,,,,0.281694,1.061783,0.376268,,,,,,,,,,,,
73.59,,,,,,,,,,0.28067,1.062249,0.377003,,,,,,,,,,,,
73.6,,,,,,,,,,0.279964,1.062472,0.377118,,,,,,,,,,,,
73.61,,,,,,,,,,0.279373,1.062629,0.377223,,,,,,,,,,,,
73.62,,,,,,,,,,0.278718,1.062802,0.377381,,,,,,,,,,,,
73.63,,,,,,,,,,0.277979,1.063169,0.377671,,,,,,,,,,,,
73.64,,,,,,,,,,0.280736,1.061348,0.375305,,,,,,,,,,,,
73.65,,,,,,,,,,0.280025,1.061469,0.375545,,,,,,,,,,,,
73.66,,,,,,,,,,0.279582,1.061486,0.37564,,,,,,,,,,,,
73.67,,,,,,,,,,0.279166,1.061494,0.375721,,,,,,,,,,,,
73.68,,,,,,,,,,0.278798,1.061481,0.375813,,,,,,,,,,,,
73.69,,,,,,,,,,0.278492,1.061476,0.375918,,,,,,,,,,,,
73.7,,,,,,,,,,0.277929,1.061595,0.376188,,,,,,,,,,,,
73.71,,,,,,,,,,0.277675,1.061606,0.376307,,,,,,,,,,,,
73.72,,,,,,,,,,0.277461,1.061615,0.37642,,,,,,,,,,,,
73.73,,,,,,,,,,0.277275,1.061612,0.376534,,,,,,,,,,,,
73.74,,,,,,,,,,0.277135,1.061607,0.376642,,,,,,,,,,,,
73.75,,,,,,,,,,0.277011,1.06158,0.376753,,,,,,,,,,,,
73.76,,,,,,,,,,0.276924,1.061581,0.376894,,,,,,,,,,,,
73.77,,,,,,,,,,0.276844,1.061566,0.377007,,,,,,,,,,,,
